value,name
http://dbpedia.org/resource/L._E._Modesitt_Jr.,Leland Exton Modesitt Jr.
http://dbpedia.org/resource/Linda_Sue_Park,Linda Sue Park
http://dbpedia.org/resource/Lisa_Crystal_Carver,Lisa Crystal Carver
http://dbpedia.org/resource/Lois-Ann_Yamanaka,Lois-Ann Yamanaka
http://dbpedia.org/resource/Lois_Lowry,Lois Lowry
http://dbpedia.org/resource/Louis_L'Amour,Louis L'Amour
http://dbpedia.org/resource/Louis_Sachar,Louis Sachar
http://dbpedia.org/resource/Luke_Rhinehart,George Cockcroft
http://dbpedia.org/resource/Luke_Rhinehart,Luke Rhinehart
http://dbpedia.org/resource/M._Scott_Peck,M. Scott Peck
http://dbpedia.org/resource/Madeleine_L'Engle,Madeleine L'Engle
http://dbpedia.org/resource/Madeleine_L'Engle,Madeleine  L'Engle
http://dbpedia.org/resource/Margaret_Weis,Margaret Weis
http://dbpedia.org/resource/Martha_Gellhorn,Martha Gellhorn
http://dbpedia.org/resource/Martin_Cruz_Smith,Martin Cruz Smith
http://dbpedia.org/resource/Mary_Doria_Russell,Mary Doria Russell
http://dbpedia.org/resource/Mary_Pope_Osborne,Mary Pope Osborne
http://dbpedia.org/resource/Max_Brand,Max Brand
http://dbpedia.org/resource/Max_Brand,Frederick Schiller Faust
http://dbpedia.org/resource/Maya_Angelou,Maya Angelou
http://dbpedia.org/resource/Michael_Connelly,Michael Connelly
http://dbpedia.org/resource/Michael_McClure,Michael McClure
http://dbpedia.org/resource/Michael_Shea_(author),Michael Shea
http://dbpedia.org/resource/Mitch_Albom,Mitch Albom
http://dbpedia.org/resource/Monte_Cook,Monte Cook
http://dbpedia.org/resource/Monty_Roberts,Monty Roberts
http://dbpedia.org/resource/Nancy_A._Collins,Nancy A. Collins
http://dbpedia.org/resource/Neal_Cassady,Neal Cassady
http://dbpedia.org/resource/Pat_Conroy,Pat Conroy
http://dbpedia.org/resource/Patricia_Cornwell,Patricia Cornwell
http://dbpedia.org/resource/Paul_Theroux,Paul Theroux
http://dbpedia.org/resource/Pearl_S._Buck,Pearl S. Buck
http://dbpedia.org/resource/Peter_Straub,Peter Straub
http://dbpedia.org/resource/Raymond_A._Palmer,Ray Palmer
http://dbpedia.org/resource/Raymond_A._Palmer,Raymond Arthur Palmer
http://dbpedia.org/resource/Raymond_Moody,Raymond Moody
http://dbpedia.org/resource/Rex_Stout,Rex Stout
http://dbpedia.org/resource/Richard_Rhodes,Richard Rhodes
http://dbpedia.org/resource/Richard_Roeper,Richard Roeper
http://dbpedia.org/resource/Robert_Bly,Robert Bly
http://dbpedia.org/resource/Robert_Christgau,Robert Christgau
http://dbpedia.org/resource/Robert_Kiyosaki,Robert Kiyosaki
"http://dbpedia.org/resource/Robert_M._Parker,_Jr.","Robert M. Parker, Jr."
"http://dbpedia.org/resource/Robert_M._Parker,_Jr.",Robert Parker
http://dbpedia.org/resource/Robert_Pinsky,Robert Pinsky
http://dbpedia.org/resource/Robert_Shea,Robert Shea
http://dbpedia.org/resource/Robert_Sheckley,Robert Sheckley
http://dbpedia.org/resource/Robert_Silverberg,Robert Silverberg
http://dbpedia.org/resource/Robin_Cook_(American_novelist),Robin Cook
http://dbpedia.org/resource/Steven_Saylor,Steven Saylor
http://dbpedia.org/resource/Studs_Terkel,Studs Terkel
http://dbpedia.org/resource/Sue_Grafton,Sue Grafton
http://dbpedia.org/resource/Terence_McKenna,Terence McKenna
http://dbpedia.org/resource/Thomas_Harris,Thomas Harris
http://dbpedia.org/resource/Tom_Wolfe,Tom Wolfe
http://dbpedia.org/resource/Tony_Hillerman,Tony Hillerman
http://dbpedia.org/resource/Tracy_Hickman,Tracy Hickman
http://dbpedia.org/resource/Tracy_Hickman,Tracy Raye Hickman
http://dbpedia.org/resource/Walter_Jon_Williams,Walter Jon Williams
http://dbpedia.org/resource/Walter_Tevis,Walter Tevis
http://dbpedia.org/resource/Wil_McCarthy,Wil McCarthy
http://dbpedia.org/resource/Bill_Hybels,Bill Hybels
http://dbpedia.org/resource/Don_Pendleton,Don Pendleton
http://dbpedia.org/resource/Don_Pendleton,Donald Eugene Pendleton
http://dbpedia.org/resource/Geoffrey_Beene,Geoffrey Beene
http://dbpedia.org/resource/Joel_Whitburn,Joel Whitburn
http://dbpedia.org/resource/Julia_Alvarez,Julia Alvarez
http://dbpedia.org/resource/Kathy_Reichs,Kathy Reichs
http://dbpedia.org/resource/Laura_Hillenbrand,Laura Hillenbrand
http://dbpedia.org/resource/Matthew_Pearl,Matthew Pearl
http://dbpedia.org/resource/Nick_McDonell,Nick McDonell
http://dbpedia.org/resource/Nora_Roberts,Nora Roberts
http://dbpedia.org/resource/P._N._Elrod,P. N. Elrod
http://dbpedia.org/resource/Piri_Thomas,Piri Thomas
http://dbpedia.org/resource/Rudolfo_Anaya,Rudolfo Anaya
http://dbpedia.org/resource/Stephen_Leigh,Stephen Leigh
http://dbpedia.org/resource/Steve_Alten,Steve Alten
http://dbpedia.org/resource/Susan_Choi,Susan Choi
http://dbpedia.org/resource/Terry_Bisson,Terry Bisson
http://dbpedia.org/resource/Alan_Furst,Alan Furst
http://dbpedia.org/resource/Allen_Steele,Allen M. Steele
http://dbpedia.org/resource/Allen_Steele,Allen Steele
http://dbpedia.org/resource/Andrew_Neiderman,Andrew Neiderman
http://dbpedia.org/resource/Ann_Rule,Ann Rule
http://dbpedia.org/resource/Augusten_Burroughs,Augusten Burroughs
http://dbpedia.org/resource/Avi_(author),Avi
http://dbpedia.org/resource/Avi_(author),Edward Irving Wortis
http://dbpedia.org/resource/Barbara_Hambly,Barbara Hambly
http://dbpedia.org/resource/Barbara_Mertz,Barbara Mertz
http://dbpedia.org/resource/Barry_Eisler,Barry Eisler
http://dbpedia.org/resource/Bart_Kosko,Bart Kosko
http://dbpedia.org/resource/Bart_Kosko,Bart Andrew Kosko
http://dbpedia.org/resource/Blue_Balliett,Blue Balliett
http://dbpedia.org/resource/Bob_Shacochis,Bob Shacochis
http://dbpedia.org/resource/Brian_Daley,Brian Daley
http://dbpedia.org/resource/Bruce_Coville,Bruce Coville
http://dbpedia.org/resource/Cecelia_Holland,Cecelia Holland
http://dbpedia.org/resource/Cherríe_Moraga,Cherríe Moraga
http://dbpedia.org/resource/Cherríe_Moraga,Cherríe L. Moraga
http://dbpedia.org/resource/Chuck_Klosterman,Chuck Klosterman
http://dbpedia.org/resource/Dana_Gioia,Dana Gioia
http://dbpedia.org/resource/Daniel_Pinchbeck,Daniel Pinchbeck
http://dbpedia.org/resource/Dave_Meltzer,Dave Meltzer
http://dbpedia.org/resource/Dave_Wolverton,Dave Wolverton
http://dbpedia.org/resource/David_Baldacci,David Baldacci
http://dbpedia.org/resource/David_Barr_Kirtley,David Barr Kirtley
http://dbpedia.org/resource/David_James_Duncan,David James Duncan
http://dbpedia.org/resource/David_Levithan,David Levithan
http://dbpedia.org/resource/Denis_Dutton,Denis Dutton
http://dbpedia.org/resource/Dennis_Lehane,Dennis Lehane
http://dbpedia.org/resource/Dennis_McDougal,Dennis McDougal
http://dbpedia.org/resource/Donna_Jo_Napoli,Donna Jo Napoli
http://dbpedia.org/resource/Dorianne_Laux,Dorianne Laux
http://dbpedia.org/resource/Dossie_Easton,Dossie Easton
http://dbpedia.org/resource/Douglas_Preston,Douglas Preston
http://dbpedia.org/resource/Edmund_White,Edmund White
http://dbpedia.org/resource/Elise_Blackwell,Elise Blackwell
http://dbpedia.org/resource/Elizabeth_Hand,Elizabeth Hand
http://dbpedia.org/resource/Emily_Post,Emily Post
http://dbpedia.org/resource/Erik_Davis,Erik Davis
http://dbpedia.org/resource/F._Paul_Wilson,F. Paul Wilson
http://dbpedia.org/resource/Frank_Wu_(artist),Frank Wu
http://dbpedia.org/resource/Gary_Paulsen,Gary Paulsen
http://dbpedia.org/resource/Gary_Paulsen,Gary James Paulsen
http://dbpedia.org/resource/George_Weigel,George Weigel
http://dbpedia.org/resource/Gregory_Maguire,Gregory Maguire
http://dbpedia.org/resource/Heather_Graham_Pozzessere,Heather Graham Pozzessere
http://dbpedia.org/resource/Homer_Hickam,Homer Hickam
http://dbpedia.org/resource/Homer_Hickam,"Homer H. Hickam, Jr."
http://dbpedia.org/resource/Inga_Muscio,Inga Muscio
http://dbpedia.org/resource/Iris_Johansen,Iris Johansen
http://dbpedia.org/resource/Jack_Gartside,Jack Gartside
http://dbpedia.org/resource/Jacqueline_Carey,Jacqueline Carey
http://dbpedia.org/resource/James_Berardinelli,James Berardinelli
http://dbpedia.org/resource/James_Howard_Kunstler,James Howard Kunstler
http://dbpedia.org/resource/James_McBride_(writer),James McBride
http://dbpedia.org/resource/Jane_Haddam,Jane Haddam
http://dbpedia.org/resource/Jane_Mayer,Jane Mayer
http://dbpedia.org/resource/Jeff_Mariotte,Jeff Mariotte
http://dbpedia.org/resource/Jennifer_Haigh,Jennifer Haigh
http://dbpedia.org/resource/Jennifer_L._Holm,Jennifer L. Holm
http://dbpedia.org/resource/Jerry_Stahl,Jerry Stahl
http://dbpedia.org/resource/Joe_Bob_Briggs,Joe Bob Briggs
http://dbpedia.org/resource/Joel_Bakan,Joel Bakan
http://dbpedia.org/resource/Joel_Stein,Joel Stein
http://dbpedia.org/resource/John_E._Stith,John E. Stith
http://dbpedia.org/resource/John_Edward_Bruce,John Edward Bruce
http://dbpedia.org/resource/John_Joseph_Adams,John Joseph Adams
http://dbpedia.org/resource/John_Lahr,John Lahr
http://dbpedia.org/resource/John_Perkins_(author),John Perkins
http://dbpedia.org/resource/John_Rechy,John Rechy
http://dbpedia.org/resource/John_Scalzi,John Scalzi
http://dbpedia.org/resource/Jon_Scieszka,Jon Scieszka
http://dbpedia.org/resource/Jonathan_Carroll,Jonathan Carroll
http://dbpedia.org/resource/Jonathan_Rosenbaum,Jonathan Rosenbaum
http://dbpedia.org/resource/Joseph_Farah,Joseph Farah
http://dbpedia.org/resource/Joseph_McElroy,Joseph McElroy
http://dbpedia.org/resource/Joseph_Telushkin,Joseph Telushkin
http://dbpedia.org/resource/Josh_McDowell,Josh McDowell
http://dbpedia.org/resource/Judith_McNaught,Judith McNaught
http://dbpedia.org/resource/Judith_McNaught,Judith Spaeth McNaught Smith
http://dbpedia.org/resource/Judy_Rebick,Judy Rebick
http://dbpedia.org/resource/June_Jordan,June Jordan
http://dbpedia.org/resource/Kate_DiCamillo,Kate DiCamillo
http://dbpedia.org/resource/Keith_DeCandido,Keith R. A. DeCandido
http://dbpedia.org/resource/Kij_Johnson,Kij Johnson
http://dbpedia.org/resource/Leslie_Feinberg,Leslie Feinberg
http://dbpedia.org/resource/Loren_Coleman,Loren Coleman
http://dbpedia.org/resource/Lurlene_McDaniel,Lurlene McDaniel
http://dbpedia.org/resource/Lynn_Flewelling,Lynn Flewelling
http://dbpedia.org/resource/Maggie_Estep,Maggie Estep
http://dbpedia.org/resource/Mark_Frost,Mark Frost
http://dbpedia.org/resource/Mark_Leyner,Mark Leyner
http://dbpedia.org/resource/Martha_Beck,Martha Beck
http://dbpedia.org/resource/Max_Brooks,Max Brooks
http://dbpedia.org/resource/Max_Lucado,Max Lucado
http://dbpedia.org/resource/Michael_Arnzen,Michael Arnzen
http://dbpedia.org/resource/Michael_Arnzen,Michael A. Arnzen
http://dbpedia.org/resource/Michael_Cisco,Michael Cisco
http://dbpedia.org/resource/Michael_P._Kube-McDowell,Michael P. Kube-McDowell
http://dbpedia.org/resource/Neale_Donald_Walsch,Neale Donald Walsch
http://dbpedia.org/resource/Nelson_DeMille,Nelson DeMille
http://dbpedia.org/resource/Nevada_Barr,Nevada Barr
http://dbpedia.org/resource/P._D._Eastman,P. D. Eastman
http://dbpedia.org/resource/P._J._Plauger,P. J. Plauger
http://dbpedia.org/resource/Patricia_Briggs,Patricia Briggs
http://dbpedia.org/resource/Raymond_Benson,Raymond Benson
http://dbpedia.org/resource/Rebecca_Wells,Rebecca Wells
http://dbpedia.org/resource/Rita_Mae_Brown,Rita Mae Brown
http://dbpedia.org/resource/Rob_Thomas_(writer),Rob Thomas
http://dbpedia.org/resource/Robert_B._Parker,Robert B. Parker
http://dbpedia.org/resource/Robert_Crais,Robert Crais
http://dbpedia.org/resource/Robert_S._McElvaine,Robert S. McElvaine
http://dbpedia.org/resource/Robin_McKinley,Robin McKinley
http://dbpedia.org/resource/Rudy_Wurlitzer,Rudy Wurlitzer
http://dbpedia.org/resource/Sarah_Dessen,Sarah Dessen
http://dbpedia.org/resource/Sebastian_Junger,Sebastian Junger
http://dbpedia.org/resource/Sharon_Shinn,Sharon Shinn
http://dbpedia.org/resource/Sherman_Alexie,Sherman Alexie
http://dbpedia.org/resource/Sherrilyn_Kenyon,Sherrilyn Kenyon
http://dbpedia.org/resource/Stephen_Hunter,Stephen Hunter
http://dbpedia.org/resource/Stetson_Kennedy,Stetson Kennedy
http://dbpedia.org/resource/Stewart_O'Nan,Stewart O'Nan
http://dbpedia.org/resource/Tad_Williams,Tad Williams
http://dbpedia.org/resource/Tami_Hoag,Tami Hoag
http://dbpedia.org/resource/Terry_McMillan,Terry McMillan
http://dbpedia.org/resource/Abelardo_Díaz_Alfaro,Abelardo Díaz Alfaro
http://dbpedia.org/resource/Abelardo_Díaz_Alfaro,Abelardo Milton Díaz Alfaro
http://dbpedia.org/resource/Thornton_Burgess,Thornton Burgess
http://dbpedia.org/resource/Tom_Perrotta,Tom Perrotta
http://dbpedia.org/resource/Tom_Reiss,Tom Reiss
http://dbpedia.org/resource/V._C._Andrews,V. C. Andrews
http://dbpedia.org/resource/Victoria_Strauss,Victoria Strauss
http://dbpedia.org/resource/Wayne_Barlowe,Wayne Barlowe
http://dbpedia.org/resource/William_Mark_Simmons,William Mark Simmons
http://dbpedia.org/resource/William_Mark_Simmons,Wm. Mark Simmons
http://dbpedia.org/resource/William_Styron,William Styron
http://dbpedia.org/resource/Zilpha_Keatley_Snyder,Zilpha Keatley Snyder
http://dbpedia.org/resource/Dashiell_Hammett,Dashiell Hammett
http://dbpedia.org/resource/Earl_Derr_Biggers,Earl Derr Biggers
http://dbpedia.org/resource/Emily_Dickinson,Emily Dickinson
http://dbpedia.org/resource/Gene_Wolfe,Gene Wolfe
http://dbpedia.org/resource/Maxine_Hong_Kingston,Maxine Hong Kingston
http://dbpedia.org/resource/Norman_Spinrad,Norman Spinrad
http://dbpedia.org/resource/Shirley_Jackson,Shirley Jackson
http://dbpedia.org/resource/Theodore_Roethke,Theodore Roethke
http://dbpedia.org/resource/Vic_Fleming,Vic Fleming
http://dbpedia.org/resource/Sam_Watkins,Sam Watkins
http://dbpedia.org/resource/Frances_Scott_Fitzgerald,Frances Scott Fitzgerald
http://dbpedia.org/resource/A._Merritt,A. Merritt
http://dbpedia.org/resource/A._Merritt,Abraham Grace Merritt
http://dbpedia.org/resource/Andy_Rooney,Andy Rooney
http://dbpedia.org/resource/Bill_Bauer_(poet),Bill Bauer
http://dbpedia.org/resource/Chief_Buffalo_Child_Long_Lance,Chief Buffalo Child Long Lance
http://dbpedia.org/resource/Chief_Buffalo_Child_Long_Lance,Buffalo Child Long Lance
http://dbpedia.org/resource/Crawford_Kilian,Crawford Kilian
http://dbpedia.org/resource/Edmund_Wilson,Edmund Wilson
http://dbpedia.org/resource/Glen_Cook,Glen Cook
http://dbpedia.org/resource/James_Russell_Lowell,James Russell Lowell
http://dbpedia.org/resource/Jeff_Shaara,Jeff Shaara
http://dbpedia.org/resource/Jeff_Shaara,Jeffrey Shaara
http://dbpedia.org/resource/John_M._Ford,John M. Ford
http://dbpedia.org/resource/John_M._Ford,John Milo Ford
http://dbpedia.org/resource/M._K._Wren,M. K. Wren
http://dbpedia.org/resource/M._K._Wren,Martha Kay Renfroe
http://dbpedia.org/resource/Maurice_Sendak,Maurice Sendak
http://dbpedia.org/resource/Richard_Henry_Dana_Jr.,Richard Henry Dana
http://dbpedia.org/resource/Whitley_Strieber,Whitley Strieber
http://dbpedia.org/resource/Will_Durant,Will Durant
http://dbpedia.org/resource/Will_Durant,William Durant
http://dbpedia.org/resource/William_F._Buckley_Jr.,William F. Buckley Jr.
http://dbpedia.org/resource/William_F._Buckley_Jr.,"William Frank Buckley, Jr."
http://dbpedia.org/resource/Allen_Tate,Allen Tate
http://dbpedia.org/resource/Anne_Spielberg,Anne Spielberg
http://dbpedia.org/resource/Barry_Hughart,Barry Hughart
http://dbpedia.org/resource/Burton_Watson,Burton Watson
http://dbpedia.org/resource/Carol_Gilligan,Carol Gilligan
http://dbpedia.org/resource/Chesley_Bonestell,Chesley Bonestell
http://dbpedia.org/resource/Christopher_Rice,Christopher Rice
http://dbpedia.org/resource/Edgar_Lee_Masters,Edgar Lee Masters
http://dbpedia.org/resource/Enrique_Laguerre,Enrique Laguerre
http://dbpedia.org/resource/Eric_Flint,Eric Flint
http://dbpedia.org/resource/Gerald_Stern,Gerald Stern
http://dbpedia.org/resource/Irving_Howe,Irving Howe
http://dbpedia.org/resource/James_Gleick,James Gleick
http://dbpedia.org/resource/James_Merrill,James Merrill
http://dbpedia.org/resource/Jane_Roberts,Jane Roberts
http://dbpedia.org/resource/John_Fante,John Fante
http://dbpedia.org/resource/Lewis_Mumford,Lewis Mumford
http://dbpedia.org/resource/Margaret_Fuller,Margaret Fuller
http://dbpedia.org/resource/Margaret_Fuller,Sarah Margaret Fuller
http://dbpedia.org/resource/Marguerite_Young,Marguerite Young
http://dbpedia.org/resource/Nathanael_West,Nathanael West
http://dbpedia.org/resource/Pauline_Kael,Pauline Kael
http://dbpedia.org/resource/Rex_Applegate,Rex Applegate
http://dbpedia.org/resource/Sara_Teasdale,Sara Teasdale
http://dbpedia.org/resource/Susan_Fenimore_Cooper,Susan Fenimore Cooper
http://dbpedia.org/resource/Ted_Chiang,Ted Chiang
http://dbpedia.org/resource/Ann_McGovern,Ann McGovern
http://dbpedia.org/resource/Charles_Belfoure,Charles Belfoure
http://dbpedia.org/resource/David_Bowles_(author),David Bowles
http://dbpedia.org/resource/Debra_Marquart,Debra Marquart
http://dbpedia.org/resource/Evan_Fallenberg,Evan Fallenberg
http://dbpedia.org/resource/Gabrielle_Burton,Gabrielle Burton
http://dbpedia.org/resource/Glennon_Doyle_Melton,Glennon Doyle Melton
http://dbpedia.org/resource/Jane_Kurtz,Jane Kurtz
http://dbpedia.org/resource/John_Gery,John Gery
http://dbpedia.org/resource/Kathryn_Craft,Kathryn Craft
http://dbpedia.org/resource/Lev_Raphael,Lev Raphael
http://dbpedia.org/resource/Matt_Chandler_(writer),Matt Chandler
http://dbpedia.org/resource/Meg_Johnson_(poet),Meg Johnson
http://dbpedia.org/resource/Victoria_Scott,Victoria Scott
http://dbpedia.org/resource/Aaron_Covington,Aaron Covington
http://dbpedia.org/resource/Blake_Crouch,Blake Crouch
http://dbpedia.org/resource/Brandon_Dorman,Brandon Dorman
http://dbpedia.org/resource/Brian_Jay_Jones,Brian Jay Jones
http://dbpedia.org/resource/Brooke_de_Lench,Brooke de Lench
http://dbpedia.org/resource/Claire_Legrand,Claire Legrand
http://dbpedia.org/resource/Damon_Pierce,Damon Pierce
http://dbpedia.org/resource/Dave_Wright_(American_writer),Dave Wright
http://dbpedia.org/resource/David_Joy_(author),David Joy
http://dbpedia.org/resource/Eileen_Ainsworth_Ramsay,Eileen Ainsworth Ramsay
http://dbpedia.org/resource/Emma_Straub,Emma Straub
http://dbpedia.org/resource/Fran_Wilde_(author),Fran Wilde
http://dbpedia.org/resource/G._Sutton_Breiding,G. Sutton Breiding
http://dbpedia.org/resource/Gregg_Godfrey,Gregg Godfrey
http://dbpedia.org/resource/John_Bentley_Mays,John Bentley Mays
http://dbpedia.org/resource/John_Patric,John Patric
http://dbpedia.org/resource/Jordannah_Elizabeth,Jordannah Elizabeth
http://dbpedia.org/resource/Kristopher_Jansma,Kristopher Jansma
http://dbpedia.org/resource/Lee_Bacon,Lee Bacon
http://dbpedia.org/resource/Louis_Phillips_(author),Louis Phillips
http://dbpedia.org/resource/Margaret_Wrinkle,Margaret Wrinkle
http://dbpedia.org/resource/Margot_Lee_Shetterly,Margot Lee Shetterly
http://dbpedia.org/resource/Marshall_Ryan_Maresca,Marshall Ryan Maresca
http://dbpedia.org/resource/Meljean_Brook,Meljean Brook
http://dbpedia.org/resource/Mike_Cernovich,Mike Cernovich
http://dbpedia.org/resource/Morgan_Matson,Morgan Matson
http://dbpedia.org/resource/Nancy_French,Nancy French
http://dbpedia.org/resource/Nancy_Wright_Beasley,Nancy Wright Beasley
http://dbpedia.org/resource/Naomi_Kritzer,Naomi Kritzer
http://dbpedia.org/resource/Paul_Tobin_(author),Paul Tobin
http://dbpedia.org/resource/Rebecca_Zanetti,Rebecca Zanetti
http://dbpedia.org/resource/Sara_Raasch,Sara Raasch
http://dbpedia.org/resource/Sari_Wilson,Sari Wilson
http://dbpedia.org/resource/Scott_Meyer_(author),Scott Meyer
http://dbpedia.org/resource/Sean_Hill_(writer),Sean Hill
http://dbpedia.org/resource/Shaun_Assael,Shaun Assael
http://dbpedia.org/resource/Siobhan_Vivian,Siobhan Vivian
http://dbpedia.org/resource/Wendy_Newman,Wendy Newman
http://dbpedia.org/resource/Wendy_Webb,Wendy Webb
http://dbpedia.org/resource/Adam_Horowitz,Adam Horowitz
http://dbpedia.org/resource/Al_Schwartz_(writer),Al Schwartz
http://dbpedia.org/resource/Al_Schwartz_(writer),"Albert ""Al"" Schwartz"
http://dbpedia.org/resource/Andy_Bellin,Andy Bellin
http://dbpedia.org/resource/Angela_Johnson_(writer),Angela Johnson
http://dbpedia.org/resource/Avedon_Carol,Avedon Carol
http://dbpedia.org/resource/Caren_Gussoff,Caren Gussoff
http://dbpedia.org/resource/Celia_Thaxter,Celia Thaxter
http://dbpedia.org/resource/Clarence_Streit,Clarence Streit
http://dbpedia.org/resource/David_McNeill,David McNeill
http://dbpedia.org/resource/Dayne_Sherman,Dayne Sherman
http://dbpedia.org/resource/DeWitt_Bodeen,DeWitt Bodeen
http://dbpedia.org/resource/Don_E._Fehrenbacher,Don Edward Fehrenbacher
http://dbpedia.org/resource/Edward_McKendree_Bounds,Edward McKendree Bounds
http://dbpedia.org/resource/Fred_Kaplan_(journalist),Fred M. Kaplan
http://dbpedia.org/resource/Fred_Kaplan_(journalist),Fred Kaplan
http://dbpedia.org/resource/Harry_M._Caudill,Harry M. Caudill
http://dbpedia.org/resource/Helen_Yglesias,Helen Yglesias
http://dbpedia.org/resource/Jane_Hirshfield,Jane Hirshfield
http://dbpedia.org/resource/Joey_Mazzarino,Joey Mazzarino
http://dbpedia.org/resource/Joseph_Battell,Joseph Battell
http://dbpedia.org/resource/Justin_Scott_(writer),Justin Scott
http://dbpedia.org/resource/Kirk_Alyn,Kirk Alyn
http://dbpedia.org/resource/Leonard_Gardner,Leonard Gardner
http://dbpedia.org/resource/Lloyd_Kropp,Lloyd Kropp
http://dbpedia.org/resource/Margaret_Hillert,Margaret Hillert
http://dbpedia.org/resource/Mark_Leibovich,Mark Leibovich
http://dbpedia.org/resource/Michael_Hiltzik,Michael Hiltzik
http://dbpedia.org/resource/Michael_Hiltzik,Michael A. Hiltzik
http://dbpedia.org/resource/Mildred_Grosberg_Bellin,Mildred Grosberg Bellin
http://dbpedia.org/resource/Miriam_Schlein,Miriam Schlein
http://dbpedia.org/resource/Norman_Bridwell,Norman Bridwell
http://dbpedia.org/resource/Percy_Heath_(screenwriter),Percy Heath
http://dbpedia.org/resource/Peter_Gizzi,Peter Gizzi
http://dbpedia.org/resource/Peter_Gould_(writer),Peter Gould
http://dbpedia.org/resource/Peter_Harvey_(writer),Peter Harvey
http://dbpedia.org/resource/Peter_Hessler,Peter Hessler
http://dbpedia.org/resource/Rebecca_Caudill,Rebecca Caudill
http://dbpedia.org/resource/S._John_Ross_(game_designer),S. John Ross
http://dbpedia.org/resource/Skip_Hollandsworth,Skip Hollandsworth
http://dbpedia.org/resource/Stanley_Roberts_(screenwriter),Stanley Roberts
http://dbpedia.org/resource/Stoo_Hample,Stoo Hample
http://dbpedia.org/resource/Thomas_Hauser,Thomas Hauser
http://dbpedia.org/resource/Wallace_Fowlie,Wallace Fowlie
http://dbpedia.org/resource/Will_Oursler,Will Oursler
http://dbpedia.org/resource/William_Corbin_(author),William Corbin
http://dbpedia.org/resource/Zona_Gale,Zona Gale
http://dbpedia.org/resource/Ed_Decter,Ed Decter
http://dbpedia.org/resource/Henry_Dumas,Henry Dumas
http://dbpedia.org/resource/Henry_Dumas,Henry L. Dumas
http://dbpedia.org/resource/Roland_J._Green,Roland J. Green
http://dbpedia.org/resource/Roland_J._Green,Roland James Green
http://dbpedia.org/resource/Adelle_Davis,Adelle Davis
http://dbpedia.org/resource/Alice_Borchardt,Alice Borchardt
http://dbpedia.org/resource/Anthony_Coldeway,Anthony Coldeway
http://dbpedia.org/resource/Ariel_S._Leve,Ariel S. Leve
http://dbpedia.org/resource/Bennett_Cohen,Bennett Cohen
http://dbpedia.org/resource/Bill_Coffin,Bill Coffin
http://dbpedia.org/resource/Carol_Higgins_Clark,Carol Higgins Clark
http://dbpedia.org/resource/Charles_Plymell,Charles Plymell
http://dbpedia.org/resource/Convers_Francis,Convers Francis
http://dbpedia.org/resource/Corra_Mae_Harris,Corra May Harris
http://dbpedia.org/resource/Dan_Harris_(screenwriter),Dan Harris
http://dbpedia.org/resource/David_Feintuch,David Feintuch
http://dbpedia.org/resource/David_McDaniel,David McDaniel
http://dbpedia.org/resource/Don_Winslow,Don Winslow
http://dbpedia.org/resource/Ed_Burns,Ed Burns
http://dbpedia.org/resource/Eleanor_Hallowell_Abbott,Eleanor Hallowell Abbott
http://dbpedia.org/resource/Frances_Moore_Lappé,Frances Moore Lappé
http://dbpedia.org/resource/Frieda_A._Murray,Frieda A. Murray
http://dbpedia.org/resource/Gerald_Duffy,Gerald Duffy
http://dbpedia.org/resource/Gil_Reavill,Gil Reavill
http://dbpedia.org/resource/Harold_MacGrath,Harold MacGrath
http://dbpedia.org/resource/Howard_Lyman,Howard Lyman
http://dbpedia.org/resource/Howard_Lyman,Howard F. Lyman
http://dbpedia.org/resource/Jean_Liedloff,Jean Liedloff
http://dbpedia.org/resource/Jeff_Rovin,Jeff Rovin
http://dbpedia.org/resource/Jeff_Rovin,Jeffrey Daniel Rovin
http://dbpedia.org/resource/Jeffrey_McDaniel,Jeffrey McDaniel
http://dbpedia.org/resource/Jim_Grimsley,Jim Grimsley
http://dbpedia.org/resource/Jim_Kjelgaard,Jim Kjelgaard
http://dbpedia.org/resource/Joan_Abelove,Joan Abelove
http://dbpedia.org/resource/Kay_Hooper,Kay Hooper
http://dbpedia.org/resource/Kenneth_S._Davis,Kenneth S. Davis
http://dbpedia.org/resource/Larry_Woiwode,Larry Woiwode
http://dbpedia.org/resource/Lars_Eighner,Lars Eighner
http://dbpedia.org/resource/Matt_Warburton,Matt Warburton
http://dbpedia.org/resource/Mike_Rich,Mike Rich
http://dbpedia.org/resource/Miles_Marshall_Lewis,Miles Marshall Lewis
http://dbpedia.org/resource/Miller_Williams,Miller Williams
http://dbpedia.org/resource/Rachel_Field,Rachel Field
http://dbpedia.org/resource/Raymond_Moley,Raymond Moley
http://dbpedia.org/resource/Richard_Malcolm_Johnston,Richard Malcolm Johnston
http://dbpedia.org/resource/Robert_K._Massie,Robert K. Massie
http://dbpedia.org/resource/Robin_Green,Robin Green
http://dbpedia.org/resource/Samuel_W._Taylor,Samuel W. Taylor
http://dbpedia.org/resource/Seth_and_Mary_Eastman__Mary_Henderson_Eastman__1,Mary Henderson Eastman
http://dbpedia.org/resource/Sloan_Wilson,Sloan Wilson
http://dbpedia.org/resource/Vardis_Fisher,Vardis Fisher
http://dbpedia.org/resource/Woody_Evans,Woody Evans
http://dbpedia.org/resource/Alan_Gratz,Alan Gratz
